Time (s),Position (m),Velocity (m/s),Acceleration (m/s^2),EMF (V)
1.649,-0.01967175407080785,1.2657778681992762,-7.522586735952577,-0.0005008536477272995
1.6500000000000001,-0.018405976202608573,1.2581040976151459,-7.669770208999003,-0.0007857676679520519
1.651,-0.01714787210499343,1.2502842204247933,-7.8160613831402985,-0.0012695028989247864
1.6520000000000001,-0.015897587884568635,1.2423191623612528,-7.961443269236206,-0.002066603183320689
1.653,-0.014655268722207382,1.234209862771137,-8.105898985789839,-0.0032026372931555224
1.6540000000000001,-0.013421058859436244,1.2259572746146223,-8.24941176053067,-0.004257074825604808
1.655,-0.012195101584821622,1.217562364465464,-8.391964931997487,-0.004340120598304742
1.6560000000000001,-0.010977539220356158,1.2090261125109807,-8.533541951121377,-0.003280664138244262
1.657,-0.009768513107845177,1.2003495125520696,-8.6741263828087,-0.001890138110941441
1.6580000000000001,-0.008568163595293107,1.1915335720031914,-8.813701907524058,-0.0006903302338844436
1.659,-0.0073766300232899155,1.182579311892386,-8.952252322873267,0.0003510050646306016
1.6600000000000001,-0.006194050711397529,1.1734877668612562,-9.089761545186335,0.0014391750892162774
1.661,-0.005020562944536273,1.1642599851649844,-9.226213611100434,0.0026866526913414362
1.6620000000000001,-0.003856302959371289,1.1548970286723153,-9.361592679142873,0.0038291324942000206
1.663,-0.0027014059306989737,1.1453999728655733,-9.495883031314072,0.004188510466107059
1.6640000000000001,-0.0015560059578334003,1.135769906840646,-9.629069074670536,0.003530987190856229
1.665,-0.00042023605099275434,1.1260079333069997,-9.76113534290782,0.0024791832096929295
1.666,0.0007057718823142453,1.1161151685876662,-9.892066497943517,0.0016020521721269265
1.667,0.0018218870509019115,1.106092742619248,-10.021847331500224,0.0010201570287308977
1.668,0.002927979793521159,1.0959417989519251,-10.150462766688507,0.0006612474091569067
1.669,0.004023921592473084,1.0856634947494406,-10.277897859589894,0.0004412922743618364
1.67,0.005109585087222525,1.0752590007891167,-10.404137800839829,0.0003038058770590475
1.671,0.0061848440880116415,1.064729501461838,-10.529167917210657,0.00021538972181783434
1.672,0.007249573589473479,1.05407619477207,-10.652973673194591,0.00015680758406730558
1.673,0.00830364978424555,1.0433002923378394,-10.775540672586692,0.00011687372294337681
1.674,0.009346950076583389,1.032403019390753,-10.896854660067836,8.893406393318028e-05
1.675,0.010379353095974141,1.0213856147759803,-11.016901522787691,6.892225341822506e-05
1.676,0.01140073871075012,1.0102493309522709,-11.135667291947689,5.428447987320703e-05
1.677,0.012410988041702391,0.9989954339919356,-11.253138144384,4.337439324411692e-05
1.678,0.013409983475694326,0.9876252035808666,-11.369300404150502,3.51045009126247e-05
1.679,0.014397608679275193,0.9761399330185174,-11.484140544101766,2.8740197661842605e-05
1.68,0.01537374861229371,0.964540929217922,-11.597645187476013,2.377498636496851e-05
1.681,0.016338289541511633,0.9528295127056758,-11.709801109478096,1.985305307339066e-05
1.682,0.01729111905421731,0.941007017621956,-11.820595238862477,1.6720131630381873e-05
1.683,0.018232126071839265,0.9290747917204997,-11.930014659516194,1.4191660713681913e-05
1.684,0.019161200863559765,0.9170341963686259,-12.038046612041834,1.2131742374867939e-05
1.685,0.020078235059928392,0.9048866065472145,-12.144678495340512,1.0438985602876864e-05
1.686,0.020983121666475608,0.892633410850727,-12.24989786819484,9.036822106411871e-06
1.687,0.021875755077326337,0.8802760114871848,-12.3536924508519,7.86677852036807e-06
1.688,0.022756031088813522,0.8678158242781921,-12.456050126606224,6.883735181407094e-06
1.689,0.023623846913091714,0.8552542786589126,-12.556958943382757,6.052540222064872e-06
1.69,0.024479101191750625,0.8425928176780924,-12.65640711531984,5.345561502804146e-06
1.691,0.025321694009428717,0.8298328979980376,-12.754383024352178,4.740896124390509e-06
1.692,0.026151526907426753,0.8169759898946369,-12.85087522179381,4.221046736032653e-06
1.693,0.02696850289732139,0.8040235772573381,-12.945872429921092,3.771933052748499e-06
1.694,0.027772526474578726,0.7909771575891723,-13.039363543555666,3.3821467064494852e-06
1.695,0.0285635036321679,0.7778382420067299,-13.13133763164743,3.042384538313243e-06
1.696,0.02934134187417463,0.764608355240184,-13.221783938857515,2.745014000574862e-06
1.697,0.030105950229414813,0.751289035633267,-13.310691887141259,2.4837372483906745e-06
1.698,0.03085723926504808,0.7378818351432943,-13.398051077331171,2.253329583963141e-06
1.699,0.03159512110019137,0.724388319341141,-13.483851290719928,2.049434367011146e-06
1.7,0.032319509419532516,0.7108100674112644,-13.568082490643317,1.8684011342965444e-06
1.701,0.03303031948694378,0.6971486721516817,-13.650734824063232,1.707157021298701e-06
1.702,0.03372746815909546,0.6834057399739929,-13.731798623150635,1.5631040257612355e-06
1.703,0.03441087389906945,0.6695828909033568,-13.811264406868542,1.434036454027141e-06
1.704,0.03508045678997281,0.6556817585785163,-13.889122882554979,1.318074227491383e-06
1.705,0.03573613854855133,0.6417039902517723,-13.965364947505968,1.2136087253057273e-06
1.706,0.0363778425388031,0.6276512467890095,-14.039981690558502,1.1192585914528937e-06
1.707,0.03700549378559211,0.6135252026696715,-14.112964393673503,1.0338335042720796e-06
1.708,0.03761901898826178,0.5993275459867848,-14.184304533518812,9.563043409802754e-07
1.709,0.03821834653424857,0.5850599784469358,-14.25399378305216,8.857785032227316e-07
1.71,0.0388034065126955,0.5707242153702933,-14.322024013104128,8.214794274702741e-07
1.711,0.039374130728065795,0.5563219856905852,-14.388387293961141,7.627295035231645e-07
1.712,0.03993045271375638,0.541855031955123,-14.453075896948418,7.089357805209368e-07
1.713,0.0404723077457115,0.5273251103247766,-14.516082296012966,6.595779623948779e-07
1.714,0.04099963285603628,0.5127339905740003,-14.577399169306545,6.141982907393903e-07
1.715,0.04151236684661028,0.49808345609080595,-14.637019400768637,5.723929898427267e-07
1.716,0.042010450302701084,0.48337530387678984,-14.694936081709429,5.338050092396405e-07
1.717,0.04249382560657788,0.4686113445471064,-14.751142512392777,4.981178477996679e-07
1.718,0.042962436951124984,0.45379340233049403,-14.805632203619187,4.6505028216465316e-07
1.719,0.04341623035345548,0.4389233150692492,-14.858398878308778,4.343518541755819e-07
1.72,0.04385515366852473,0.4240029342192527,-14.90943647308427,4.0579899688924595e-07
1.721,0.04427915660274398,0.4090341248499436,-14.958739139853952,3.791916997234769e-07
1.722,0.044688190727593925,0.3940187656443447,-15.006301247394644,3.5435062999441567e-07
1.723,0.04508220949323827,0.3789587488990367,-15.052117382934684,3.3111464193243314e-07
1.724,0.045461168242137306,0.36385598052418555,-15.096182353736896,3.093386153897741e-07
1.725,0.04582502422266149,0.3487123800435141,-15.13849118868157,2.888915759998304e-07
1.726,0.046173736602705004,0.33352905925290105,-15.179039139849422,2.696550560268678e-07
1.727,0.046507265661957904,0.3183060720671027,-15.217821588599756,2.5152106621854506e-07
1.728,0.046825571734025004,0.30304524379029696,-15.254833922561048,2.343907454426282e-07
1.729,0.0471286169778153,0.2877484676551549,-15.290071741606429,2.181753016722274e-07
1.73,0.047416365445470454,0.272417633300701,-15.323530865752378,2.027937028899323e-07
1.731,0.047688783078771155,0.257054626772286,-15.355207334740832,1.8817176941863185e-07
1.732,0.04794583770554344,0.2416613305216141,-15.385097407621332,1.7424141847837177e-07
1.733,0.048187499036065055,0.22623962340671538,-15.413197562333147,1.6093999338320015e-07
1.734,0.048413738659471774,0.21079138069197373,-15.439504495287416,1.4820966627584264e-07
1.735,0.048624530040163746,0.19531847404809885,-15.464015120949274,1.359969046539951e-07
1.736,0.048819848514211846,0.17982277155215415,-15.486726571419984,1.242519934117973e-07
1.737,0.048999671285764,0.164306137687529,-15.507636196019071,1.1292860511159577e-07
1.738,0.04916397742345153,0.1487704333439663,-15.526741560866457,1.0198341212450324e-07
1.739,0.04931274785679549,0.13321751581753508,-15.544040448464592,9.137573520352239e-08
1.74,0.049445965372613025,0.11764923881065781,-15.559530857280585,8.106722351019829e-08
1.741,0.04956361461142368,0.10206745243208318,-15.573211001328335,7.102156192128978e-08
1.742,0.049665682063855764,0.08647400319691306,-15.585079309750672,6.120420167913566e-08
1.743,0.049752156067052675,0.07087073402657573,-15.595134426401474,5.1582111153307376e-08
1.744,0.04982302680107925,0.05525948424885291,-15.60337520942782,4.212354350027431e-08
1.745,0.0498782862853281,0.03964208959785237,-15.609800730852106,3.2797818519601875e-08
1.746,0.04991792837492595,0.024020382214035185,-15.614410276154182,2.3575116226458214e-08
1.747,0.04994194875713999,0.008396190644189061,-15.617203343853488,1.4426279658544736e-08
1.748,0.04995034494778418,-0.007228660158545619,-15.618179645091184,5.322624902333456e-09
1.749,0.049943116287625634,-0.022852348834701497,-15.617339103212284,-3.76424388850105e-09
1.75,0.04992026393879093,-0.03847305761845843,-15.614681853347784,-1.2862616392329671e-08
1.7510000000000001,0.04988179088117248,-0.054088972337669905,-15.6102082419968,-2.200085690390624e-08
1.752,0.04982770190883481,-0.06969828241383569,-15.603918826608698,-3.120758592736041e-08
1.7530000000000001,0.04975800362642097,-0.08529918086212979,-15.59581437516523,-4.051186453979998e-08
1.754,0.049672704445558845,-0.10088986429137253,-15.585895865762657,-4.994338346627866e-08
1.7550000000000001,0.04957181458126747,-0.11646853290405834,-15.574164486193894,-5.953265900857349e-08
1.756,0.049455346048363415,-0.132033390496328,-15.560621633530628,-6.931123786080585e-08
1.7570000000000001,0.04932331265786709,-0.14758264445799618,-15.545268913705478,-7.931191332917495e-08
1.758,0.049175730013409094,-0.16311450577252418,-15.528108141094082,-8.956895523352556e-08
1.7590000000000001,0.04901261550763657,-0.1786271890170471,-15.509141338097276,-1.001183564530528e-07
1.76,0.04883398831861952,-0.19411891236234646,-15.488370734723201,-1.1099809890643267e-07
1.7610000000000001,0.048639869406257176,-0.20958789757287788,-15.465798768169439,-1.222484425094043e-07
1.762,0.048430281508684295,-0.2250323700067436,-15.44142808240515,-1.3391224074072445e-07
1.7630000000000001,0.048205249138677554,-0.2404505586157193,-15.415261527753204,-1.4603528703565782e-07
1.764,0.047964798580061835,-0.2558406959452275,-15.387302160472306,-1.586666969340589e-07
1.7650000000000001,0.04770895788411661,-0.2712010181343647,-15.357553242339142,-1.7185933111755718e-07
1.766,0.04743775686598224,-0.2865297649158738,-15.326018240230493,-1.8567026595092215e-07
1.7670000000000001,0.04715122710106637,-0.30182517961617117,-15.292700825705394,-2.0016131828905537e-07
1.768,0.0468494019214502,-0.3170855091553203,-15.257604874587233,-2.153996329747324e-07
1.7690000000000001,0.046532316412294876,-0.332309004047059,-15.220734466545917,-2.3145834242847586e-07
1.77,0.04620000740824782,-0.3474939183987703,-15.182093884679981,-2.484173093342219e-07
1.7710000000000001,0.04585251348984905,-0.3626385099115118,-15.141687615098725,-2.663639651399958e-07
1.772,0.045489874979937533,-0.37774103987998775,-15.099520346504367,-2.8539425926513887e-07
1.7730000000000001,0.045112133940057544,-0.3927997731925764,-15.055596969774134,-3.0561373639202717e-07
1.774,0.044719334166864966,-0.40781297833130215,-15.009922577542438,-3.271387621453757e-07
1.7750000000000001,0.04431152118853366,-0.4227789273718633,-14.962502463782984,-3.5009792109579574e-07
1.776,0.043888742261161795,-0.4376958959836047,-14.913342123390906,-3.746336152433031e-07
1.7770000000000001,0.04345104636517819,-0.4525621634295456,-14.862447251764907,-4.0090389616322896e-07
1.778,0.04299848420174865,-0.4673760125663511,-14.809823744389378,-4.2908457040721144e-07
1.7790000000000001,0.0425311081891823,-0.48213572984436026,-14.755477696416547,-4.593716246725496e-07
1.78,0.04204897245933794,-0.4968396053075592,-14.699415402248597,-4.919840267719336e-07
1.7810000000000001,0.04155213285403038,-0.5114859325936073,-14.641643355119813,-5.271669689544587e-07
1.782,0.041040646921436774,-0.5260730089338113,-14.582168246678695,-5.651956333638214e-07
1.7830000000000001,0.04051457391250296,-0.5405991351531505,-14.520996966570113,-6.063795758904272e-07
1.784,0.03997397477734981,-0.5550626156702522,-14.458136602017422,-6.510678442291763e-07
1.7850000000000001,0.03941891216167956,-0.5694617584974163,-14.3935944374046,-6.996549705064319e-07
1.786,0.03884945040318214,-0.5837948752405904,-14.32737795385839,-7.525880089392629e-07
1.7870000000000001,0.03826565552794155,-0.5980602810993948,-14.259494828830414,-8.103748265494712e-07
1.788,0.03766759524684215,-0.6122562948670974,-14.18995293567932,-8.735939012177123e-07
1.7890000000000001,0.037055338951975055,-0.6263812389306391,-14.118760343252914,-9.429059399007367e-07
1.79,0.03642895771304441,-0.6404334392706085,-14.045925315470281,-1.01906770260914e-06
1.7910000000000001,0.035788524273773804,-0.6544112254612663,-13.971456310903932,-1.102948510257014e-06
1.792,0.035134113048312536,-0.6683129306705217,-13.895361982361925,-1.1955500308963583e-06
1.793,0.03446580011764201,-0.6821368916599532,-13.817651176470001,-1.2980300880892656e-06
1.794,0.03378366322598206,-0.695881448784799,-13.738332933253728,-1.4117314251692045e-06
1.795,0.03308778177719726,-0.7095449459939486,-13.657416485720612,-1.538216604377586e-06
1.796,0.03237823683120331,-0.7231257308299645,-13.574911259442247,-1.679310537043805e-06
1.797,0.03165511110037335,-0.7366221544290567,-13.490826872136436,-1.8371525532620202e-06
1.798,0.030918488945944293,-0.7500325715211072,-13.405173133249338,-2.014260460371172e-06
1.799,0.030168456374423187,-0.7633553404296468,-13.317960043537582,-2.2136097513381883e-06
1.8,0.02940510103399354,-0.7765888230718782,-13.229197794650414,-2.438732068740395e-06
1.801,0.02862851221092166,-0.7897314291636729,-13.13889676871182,-2.693838292485464e-06
1.802,0.02783878078175799,-0.8027831675188419,-13.047067532762556,-2.9839734870414303e-06
1.803,0.027035997614239148,-0.8157431950050676,-12.953720652818506,-3.3152193702331795e-06
1.804,0.02622025441923408,-0.8286098377558089,-12.858866792934194,-3.6949363955811323e-06
1.805,0.02539164458147827,-0.8413814406438719,-12.762516811799799,-4.1320827613377225e-06
1.806,0.0245502631408344,-0.8540563672814336,-12.664681760562141,-4.63763088125823e-06
1.807,0.023696206773552966,-0.8666330000200189,-12.565372880645693,-5.225106039040294e-06
1.808,0.02282957377353295,-0.8791097399505226,-12.4646016015736,-5.911293504923735e-06
1.809,0.021950464033582424,-0.8914850069031875,-12.362379538788653,-6.717174951022773e-06
1.81,0.021058979026679237,-0.9037572394476271,-12.258718491474331,-7.669180117989328e-06
1.811,0.02015522178723161,-0.9159248948928026,-12.153630440375768,-8.800876559965055e-06
1.812,0.019239296892338806,-0.9279864492870451,-12.047127545620791,-1.015527512734298e-05
1.813,0.018311310443051763,-0.9399403974180344,-11.939222144540903,-1.178801149908383e-05
1.814,0.01737137004563373,-0.9517852528128197,-11.829926749492294,-1.3771790477419162e-05
1.815,0.01641958479282091,-0.9635195477377989,-11.719254045676852,-1.620267606956417e-05
1.816,0.015456065245083112,-0.9751418331987397,-11.607216888963153,-1.920912032440883e-05
1.817,0.014480923411884372,-0.9866506789407582,-11.493828303707486,-2.2965121893966245e-05
1.818,0.013494272732943614,-0.9980446734483399,-11.379101480574839,-2.7709720527627426e-05
1.819,0.012496228059495273,-1.0093224239453196,-11.263049774359915,-3.3776394978521905e-05
1.82,0.011486905635549953,-1.0204825563949007,-11.145686701808135,-4.163825291525415e-05
1.821,0.010466423079155053,-1.0315237154996362,-11.027025939436635,-5.197894687135403e-05
1.822,0.009434899363655417,-1.042444564701448,-10.907081321355282,-6.580646188495964e-05
1.823,0.00839245479895397,-1.053243786181607,-10.785866837087672,-8.464006905644261e-05
1.824,0.007339211012772362,-1.0639200808607536,-10.663396629392135,-0.00011082522295424674
1.825,0.006275290931911608,-1.0744721683988767,-10.539684992082744,-0.00014807754335729087
1.826,0.005200818763512732,-1.0848987871953348,-10.414746367850318,-0.00020244537847428204
1.827,0.004115919976317397,-1.0951986943888357,-10.288595346083419,-0.00028404574646433313
1.828,0.003020721281928561,-1.1053706658574554,-10.161246660689368,-0.00041021226644323496
1.829,0.0019153506160711055,-1.1154134962186197,-10.032715187915246,-0.0006110366550278989
1.83,0.0007999371198524857,-1.1253259988291235,-9.903015944168894,-0.0009379042931790346
1.831,-0.0003253888789766378,-1.1351070057851107,-9.772164083839925,-0.0014702819199473877
1.832,-0.0014604958847617485,-1.144755367922094,-9.640174897120728,-0.002290609360801166
1.833,-0.002605251252683843,-1.1542699548149362,-9.50706380782746,-0.0033376883913705533
1.834,-0.003759521207498779,-1.1636496547778674,-9.372846371221073,-0.0041305895576570556
1.835,-0.004923170862276647,-1.172893374864469,-9.237538271828297,-0.003977696607413883
1.836,-0.006096064237141116,-1.1820000408676892,-9.101155321262661,-0.00292874517658361
1.837,-0.007278064278008805,-1.190968597319828,-8.963713456045488,-0.0016646048087097028
1.838,-0.008469032875328634,-1.1997980074925518,-8.825228735426904,-0.0005480697298247671
1.839,-0.009668830882821186,-1.208487253396878,-8.685717339206839,0.00048579239899286276
1.84,-0.010877318136218063,-1.217035335783192,-8.545195565556039,0.001642554560397391
1.841,-0.012094353472001256,-1.2254412741412293,-8.403679828837063,0.003015018331255863
1.842,-0.013319794746142486,-1.2337041067000931,-8.261186657425291,0.004207058531040201
1.843,-0.01455349885284258,-1.2418228904282376,-8.117732691529934,0.004371676359940992
1.844,-0.015795321743270817,-1.2497967010334838,-7.973334681015022,0.00343440241505457
1.845,-0.0170451184443043,-1.2576246329630048,-7.8280094832204306,0.002261002434623635
1.846,-0.018302743077267303,-1.265305799403339,-7.681774060782872,0.001394006828977758
1.847,-0.019568048876670643,-1.272839332280378,-7.534645479456903,0.0008595304042306085
1.848,-0.02084088820895102,-1.2802243822593784,-7.386640905935928,0.0005444444737250301
1.849,-0.0221211125912104,-1.2874601187449506,-7.23777760567321,0.0003568881966683592
1.85,-0.02340857270995535,-1.2945457298810683,-7.088072940702867,0.00024199480645307146
1.851,-0.02470311843983642,-1.301480422551061,-6.937544367460881,0.00016922382193356055
1.852,-0.02600459886238748,-1.3082634223776206,-6.786209434606108,0.00012160405219870022
1.853,-0.0273128622847651,-1.3148939737227938,-6.634085780841268,8.949433117647338e-05
1.854,-0.028627756258487895,-1.321371339687992,-6.481191132733966,6.72525514900713e-05
1.855,-0.029949127598175886,-1.3276948021139794,-6.327543302537688,5.147293659639845e-05
1.856,-0.031276822400289866,-1.3338636615808859,-6.173160186012805,4.0037457334732005e-05
1.857,-0.03261068606187075,-1.339877237408194,-6.018059760247587,3.159196447643353e-05
1.858,-0.033950563299278945,-1.345734867654751,-5.862260081479192,2.524849556038378e-05
1.859,-0.03529629816693369,-1.3514359091187584,-5.705779282914687,2.0411231275205833e-05
1.86,-0.03664773407605245,-1.3569797373377819,-5.54863557255204,1.667194701056319e-05
1.861,-0.03800471381339023,-1.3623657465887407,-5.3908472310011355,1.374559903111912e-05
1.862,-0.03936707955997897,-1.3675933498879185,-5.23243260930477,1.1429696520626594e-05
1.863,-0.04073467290986689,-1.372661978990953,-5.073410126759664,9.578116330068307e-06
1.864,-0.042107334888857845,-1.3775710843928468,-4.91379826873746,8.083887245947402e-06
1.865,-0.04348490597325069,-1.382320135327955,-4.7536155845057335,6.867662280853235e-06
1.866,-0.04486722610857865,-1.3869086197699982,-4.5928806850489945,5.869868413442031e-06
1.867,-0.04625413472834865,-1.3913360444320508,-4.431612240889692,5.045276793199336e-06
1.868,-0.047645470772780696,-1.3956019347665505,-4.269828979909222,4.359192679338519e-06
1.869,-0.04904107270754725,-1.3997058349652902,-4.107549685168924,3.784746056219061e-06
1.87,-0.05044077854251254,-1.4036473079594263,-3.9447931927310997,3.3009409529215743e-06
1.871,-0.05184442585047197,-1.4074259354194694,-3.7815783894800026,2.8912347344104954e-06
1.872,-0.05325185178589144,-1.411041317755294,-3.6179242109428564,2.542492201173189e-06
1.873,-0.054662893103646734,-1.41449307411613,-3.4538496391108446,2.2442078464659832e-06
1.874,-0.05607738617776287,-1.4177808423905685,-3.2893737002601315,1.9879220550024536e-06
1.875,-0.057495167020153434,-1.4209042792065587,-3.124515462772856,1.7667789987826055e-06
1.8760000000000001,-0.058916071299359996,-1.42386305993141,-2.95929403495814,1.5751890505178646e-06
1.877,-0.06033993435929141,-1.426656878671789,-2.7937285628730923,1.4085689857420076e-06
1.8780000000000001,-0.06176659123796319,-1.429285448273724,-2.627838228143814,1.2631405714127311e-06
1.879,-0.06319587668623691,-1.4317485003225994,-2.4616422457864044,1.1357733296320324e-06
1.8800000000000001,-0.06462762518655951,-1.4340457851431618,-2.2951598620279636,1.0238609770660235e-06
1.881,-0.06606167097170268,-1.4361773436549723,-2.128410352127595,9.252237204453235e-07
1.8820000000000001,-0.06749784831535766,-1.4381438957509272,-1.9614129865863188,8.38030685191051e-07
1.883,-0.06893599221110858,-1.4399451791261122,-1.794186952196677,7.607378560821949e-07
1.8840000000000001,-0.07037593739023469,-1.3899963270102396,-1.6267514662517801,6.920371919102194e-07
1.885,-0.07176593371724493,-1.3220093860575595,-1.465123986366868,6.099189813634192e-07
1.8860000000000001,-0.0730879431033025,-1.2536658850292848,-1.3114019647322686,5.329332291947994e-07
1.887,-0.07434160898833178,-1.1849981489678654,-1.1656268618218864,4.6715049854162797e-07
1.8880000000000001,-0.07552660713729964,-1.1160386135546925,-1.0278363793837626,4.105565102551122e-07
1.889,-0.07664264575085433,-1.0468198097648347,-0.8980644475750773,3.6154501297458686e-07
1.8900000000000001,-0.07768946556061916,-0.9773743485346876,-0.7763412138814922,3.1882463609811196e-07
1.891,-0.07866683990915385,-0.9077349054478212,-0.6626930338193192,2.813490153381497e-07
1.8920000000000001,-0.07957457481460167,-0.8379342054432855,-0.5571424634184098,2.482638726973795e-07
1.893,-0.08041250902004496,-0.7680050075515833,-0.4597082534831446,2.1886657165282807e-07
1.8940000000000001,-0.08118051402759655,-0.6979800896625041,-0.37040534562830896,1.9257493728304498e-07
1.895,-0.08187849411725905,-0.6278922333299609,-0.2892448700861568,1.6890301644285568e-07
1.8960000000000001,-0.082506386350589,-0.5577742086179679,-0.2162341452803484,1.4744207790088637e-07
1.897,-0.08306416055920697,-0.4876587589928148,-0.1513766791619801,1.278455971768284e-07
1.8980000000000001,-0.08355181931819979,-0.41757858626552735,-0.09467217230235046,1.0981729103798654e-07
1.899,-0.08396939790446531,-0.3475663355895947,-0.04611652273659089,9.310149870738223e-08
1.9000000000000001,-0.0843169642400549,-0.2776545805179855,-0.005701832551755002,7.747537628818307e-08
1.901,-0.08459461882057288,-0.20787580812437517,0.02658358378754536,6.274249621677158e-08
1.9020000000000001,-0.08480249462869725,-0.1382624041925192,0.05075518938340225,4.872753534698314e-08
1.903,-0.08494075703288977,-0.06884663847865892,0.06683221312671771,3.5271804487908464e-08
1.9040000000000001,-0.08500960367136842,-0.0,0.07483763620563154,2.2229422618225296e-08
1.905,-0.08500960367136842,-0.0,0.07483763620563154,9.526236936587558e-09
1.9060000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.54190041492445e-09
1.907,-0.08500960367136842,-0.0,0.07483763620563154,9.556950329204849e-09
1.9080000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.571389503754863e-09
1.909,-0.08500960367136842,-0.0,0.07483763620563154,9.585220813144797e-09
1.9100000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.598447167087277e-09
1.911,-0.08500960367136842,-0.0,0.07483763620563154,9.611071564040304e-09
1.9120000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.623097009142512e-09
1.913,-0.08500960367136842,-0.0,0.07483763620563154,9.634526591258633e-09
1.9140000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.645363429373804e-09
1.915,-0.08500960367136842,-0.0,0.07483763620563154,9.655610697733527e-09
1.9160000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.665271610749786e-09
1.917,-0.08500960367136842,-0.0,0.07483763620563154,9.674349436424892e-09
1.9180000000000001,-0.08500960367136842,-0.0,0.07483763620563154,9.68284747789999e-09
1.919,-0.08500960367136842,-0.0,0.07483763620563154,9.690769083538004e-09
1.92,-0.08500960367136842,-0.0,0.07483763620563154,9.698117638519511e-09
1.921,-0.08500960367136842,-0.0,0.07483763620563154,9.704896588298256e-09
1.922,-0.08500960367136842,-0.0,0.07483763620563154,9.711109388382217e-09
1.923,-0.08500960367136842,-0.0,0.07483763620563154,9.71675954783995e-09
1.924,-0.08500960367136842,-0.0,0.07483763620563154,9.72185061593259e-09
1.925,-0.08500960367136842,-0.0,0.07483763620563154,9.726386173715728e-09
1.926,-0.08500960367136842,-0.0,0.07483763620563154,9.730369834073109e-09
1.927,-0.08500960367136842,-0.0,0.07483763620563154,9.733805238329518e-09
1.928,-0.08500960367136842,-0.0,0.07483763620563154,9.736696084751945e-09
1.929,-0.08500960367136842,-0.0,0.07483763620563154,9.739046071587607e-09
1.93,-0.08500960367136842,-0.0,0.07483763620563154,9.74085894397734e-09
1.931,-0.08500960367136842,-0.0,0.07483763620563154,9.742138477183834e-09
1.932,-0.08500960367136842,-0.0,0.07483763620563154,9.742888468247723e-09
1.933,-0.08500960367136842,-0.0,0.07483763620563154,9.743112746003219e-09
1.934,-0.08500960367136842,-0.0,0.07483763620563154,9.742815161064138e-09
1.935,-0.08500960367136842,-0.0,0.07483763620563154,9.741999594166964e-09
1.936,-0.08500960367136842,-0.0,0.07483763620563154,9.740669947823652e-09
1.937,-0.08500960367136842,-0.0,0.07483763620563154,9.73883014127595e-09
1.938,-0.08500960367136842,-0.0,0.07483763620563154,9.736484128936425e-09
1.939,-0.08500960367136842,-0.0,0.07483763620563154,9.733635866877873e-09
1.94,-0.08500960367136842,-0.0,0.07483763620563154,9.730289349693983e-09
1.941,-0.08500960367136842,-0.0,0.07483763620563154,9.726448587029909e-09
1.942,-0.08500960367136842,-0.0,0.07483763620563154,9.722117593570724e-09
1.943,-0.08500960367136842,-0.0,0.07483763620563154,9.717300412444206e-09
1.944,-0.08500960367136842,-0.0,0.07483763620563154,9.7120011018658e-09
1.945,-0.08500960367136842,-0.0,0.07483763620563154,9.706223731749051e-09
1.946,-0.08500960367136842,-0.0,0.07483763620563154,9.69997238709351e-09
1.947,-0.08500960367136842,-0.0,0.07483763620563154,9.69325116292924e-09
1.948,-0.08500960367136842,-0.0,0.07483763620563154,9.686064166019729e-09
1.949,-0.08500960367136842,-0.0,0.07483763620563154,9.678415533247085e-09
1.95,-0.08500960367136842,-0.0,0.07483763620563154,9.67030937639825e-09
1.951,-0.08500960367136842,-0.0,0.07483763620563154,9.661749845750708e-09
1.952,-0.08500960367136842,-0.0,0.07483763620563154,9.652741083224751e-09
1.953,-0.08500960367136842,-0.0,0.07483763620563154,9.643287254164972e-09
1.954,-0.08500960367136842,-0.0,0.07483763620563154,9.63339251556122e-09
1.955,-0.08500960367136842,-0.0,0.07483763620563154,9.623061029406374e-09
1.956,-0.08500960367136842,-0.0,0.07483763620563154,9.612296982829417e-09
1.957,-0.08500960367136842,-0.0,0.07483763620563154,9.601104539496631e-09
1.958,-0.08500960367136842,-0.0,0.07483763620563154,9.589487888207057e-09
1.959,-0.08500960367136842,-0.0,0.07483763620563154,9.577451211048313e-09
1.96,-0.08500960367136842,-0.0,0.07483763620563154,9.564998686772482e-09
1.961,-0.08500960367136842,-0.0,0.07483763620563154,9.552134502488186e-09
1.962,-0.08500960367136842,-0.0,0.07483763620563154,9.53886284364517e-09
1.963,-0.08500960367136842,-0.0,0.07483763620563154,9.525187899027123e-09
1.964,-0.08500960367136842,-0.0,0.07483763620563154,9.511113844037653e-09
1.965,-0.08500960367136842,-0.0,0.07483763620563154,9.496644860764448e-09
1.966,-0.08500960367136842,-0.0,0.07483763620563154,9.481785132982159e-09
1.967,-0.08500960367136842,-0.0,0.07483763620563154,9.466538821012895e-09
1.968,-0.08500960367136842,-0.0,0.07483763620563154,9.450910105283683e-09
1.969,-0.08500960367136842,-0.0,0.07483763620563154,9.434903146117485e-09
1.97,-0.08500960367136842,-0.0,0.07483763620563154,9.41852210384991e-09
